Uniformly Sampled Time Series,Time Line,Forecasted Time Series,SSA Eigenvalues
-0.9501578,Thu Jan 01 01:52:49 CET 1970,-0.9501578,,
-0.9519502,Thu Jan 01 01:52:59 CET 1970,-0.9519502,,
-0.5901407,Thu Jan 01 01:53:09 CET 1970,-0.5901407,,
-0.0029241466,Thu Jan 01 01:53:19 CET 1970,-0.0029241466,,
0.5854093,Thu Jan 01 01:53:29 CET 1970,0.5854093,,
0.95014286,Thu Jan 01 01:53:39 CET 1970,0.95014286,,
0.95196486,Thu Jan 01 01:53:49 CET 1970,0.95196486,,
0.5901794,Thu Jan 01 01:53:59 CET 1970,0.5901794,,
0.2965757417,Thu Jan 01 01:54:04 CET 1970,0.2965757417,,
0.0029720834,Thu Jan 01 01:54:09 CET 1970,0.0029720834,,
-0.5853704,Thu Jan 01 01:54:19 CET 1970,-0.5853704,,
-0.9501279,Thu Jan 01 01:54:29 CET 1970,-0.9501279,,
-0.9519795,Thu Jan 01 01:54:39 CET 1970,-0.9519795,,
-0.59021807,Thu Jan 01 01:54:49 CET 1970,-0.59021807,,
-0.0030200202,Thu Jan 01 01:54:59 CET 1970,-0.0030200202,,
0.58533156,Thu Jan 01 01:55:09 CET 1970,0.58533156,,
0.95011294,Thu Jan 01 01:55:19 CET 1970,0.95011294,,
0.95199424,Thu Jan 01 01:55:29 CET 1970,0.95199424,,
0.7711254949999999,Thu Jan 01 01:55:34 CET 1970,0.7711254949999999,,
0.59025675,Thu Jan 01 01:55:39 CET 1970,0.59025675,,
0.0030679568,Thu Jan 01 01:55:49 CET 1970,0.0030679568,,
-0.5852927,Thu Jan 01 01:55:59 CET 1970,-0.5852927,,
-0.95009804,Thu Jan 01 01:56:09 CET 1970,-0.95009804,,
-0.9520089,Thu Jan 01 01:56:19 CET 1970,-0.9520089,,
-0.5902955,Thu Jan 01 01:56:29 CET 1970,-0.5902955,,
-0.0031158933,Thu Jan 01 01:56:39 CET 1970,-0.0031158933,,
0.58525383,Thu Jan 01 01:56:49 CET 1970,0.58525383,,
0.9500831,Thu Jan 01 01:56:59 CET 1970,0.9500831,,
0.951053335,Thu Jan 01 01:57:04 CET 1970,0.951053335,,
0.95202357,Thu Jan 01 01:57:09 CET 1970,0.95202357,,
0.5903342,Thu Jan 01 01:57:19 CET 1970,0.5903342,,
0.0031638301,Thu Jan 01 01:57:29 CET 1970,0.0031638301,,
-0.585215,Thu Jan 01 01:57:39 CET 1970,-0.585215,,
-0.9500681,Thu Jan 01 01:57:49 CET 1970,-0.9500681,,
-0.9520382,Thu Jan 01 01:57:59 CET 1970,-0.9520382,,
-0.59037286,Thu Jan 01 01:58:09 CET 1970,-0.59037286,,
-0.0032117667,Thu Jan 01 01:58:19 CET 1970,-0.0032117667,,
0.58517605,Thu Jan 01 01:58:29 CET 1970,0.58517605,,
0.7676146049999999,Thu Jan 01 01:58:34 CET 1970,0.7676146049999999,,
0.95005316,Thu Jan 01 01:58:39 CET 1970,0.95005316,,
0.9520529,Thu Jan 01 01:58:49 CET 1970,0.9520529,,
0.59041154,Thu Jan 01 01:58:59 CET 1970,0.59041154,,
0.0032597035,Thu Jan 01 01:59:09 CET 1970,0.0032597035,,
-0.5851372,Thu Jan 01 01:59:19 CET 1970,-0.5851372,,
-0.9500382,Thu Jan 01 01:59:29 CET 1970,-0.9500382,,
-0.95206755,Thu Jan 01 01:59:39 CET 1970,-0.95206755,,
-0.5904502,Thu Jan 01 01:59:49 CET 1970,-0.5904502,,
-0.00330764,Thu Jan 01 01:59:59 CET 1970,-0.00330764,,
0.29089532999999995,Thu Jan 01 02:00:04 CET 1970,0.29089532999999995,,
0.5850983,Thu Jan 01 02:00:09 CET 1970,0.5850983,,
0.95002323,Thu Jan 01 02:00:19 CET 1970,0.95002323,,
0.9520822,Thu Jan 01 02:00:29 CET 1970,0.9520822,,
0.5904889,Thu Jan 01 02:00:39 CET 1970,0.5904889,,
0.0033555767,Thu Jan 01 02:00:49 CET 1970,0.0033555767,,
-0.58505946,Thu Jan 01 02:00:59 CET 1970,-0.58505946,,
-0.9500083,Thu Jan 01 02:01:09 CET 1970,-0.9500083,,
-0.9520969,Thu Jan 01 02:01:19 CET 1970,-0.9520969,,
-0.5905276,Thu Jan 01 02:01:29 CET 1970,-0.5905276,,
-0.2969655566,Thu Jan 01 02:01:34 CET 1970,-0.2969655566,,
-0.0034035132,Thu Jan 01 02:01:39 CET 1970,-0.0034035132,,
0.5850206,Thu Jan 01 02:01:49 CET 1970,0.5850206,,
0.94999325,Thu Jan 01 02:01:59 CET 1970,0.94999325,,
0.95211154,Thu Jan 01 02:02:09 CET 1970,0.95211154,,
0.5905663,Thu Jan 01 02:02:19 CET 1970,0.5905663,,
0.00345145,Thu Jan 01 02:02:29 CET 1970,0.00345145,,
-0.5849817,Thu Jan 01 02:02:39 CET 1970,-0.5849817,,
-0.9499783,Thu Jan 01 02:02:49 CET 1970,-0.9499783,,
-0.9521262,Thu Jan 01 02:02:59 CET 1970,-0.9521262,,
-0.77136558,Thu Jan 01 02:03:04 CET 1970,-0.77136558,,
-0.59060496,Thu Jan 01 02:03:09 CET 1970,-0.59060496,,
-0.0034993866,Thu Jan 01 02:03:19 CET 1970,-0.0034993866,,
0.5849428,Thu Jan 01 02:03:29 CET 1970,0.5849428,,
0.94996333,Thu Jan 01 02:03:39 CET 1970,0.94996333,,
0.95214087,Thu Jan 01 02:03:49 CET 1970,0.95214087,,
0.59064364,Thu Jan 01 02:03:59 CET 1970,0.59064364,,
0.0035473232,Thu Jan 01 02:04:09 CET 1970,0.0035473232,,
-0.58490396,Thu Jan 01 02:04:19 CET 1970,-0.58490396,,
-0.9499484,Thu Jan 01 02:04:29 CET 1970,-0.9499484,,
-0.951051965,Thu Jan 01 02:04:34 CET 1970,-0.951051965,,
-0.95215553,Thu Jan 01 02:04:39 CET 1970,-0.95215553,,
-0.5906823,Thu Jan 01 02:04:49 CET 1970,-0.5906823,,
-0.0035952597,Thu Jan 01 02:04:59 CET 1970,-0.0035952597,,
0.58486503,Thu Jan 01 02:05:09 CET 1970,0.58486503,,
0.9499334,Thu Jan 01 02:05:19 CET 1970,0.9499334,,
0.95217013,Thu Jan 01 02:05:29 CET 1970,0.95217013,,
0.590721,Thu Jan 01 02:05:39 CET 1970,0.590721,,
0.0036431963,Thu Jan 01 02:05:49 CET 1970,0.0036431963,,
-0.5848262,Thu Jan 01 02:05:59 CET 1970,-0.5848262,,
-0.7673723,Thu Jan 01 02:06:04 CET 1970,-0.7673723,,
-0.9499184,Thu Jan 01 02:06:09 CET 1970,-0.9499184,,
-0.9521848,Thu Jan 01 02:06:19 CET 1970,-0.9521848,,
-0.5907597,Thu Jan 01 02:06:29 CET 1970,-0.5907597,,
-0.0036911329,Thu Jan 01 02:06:39 CET 1970,-0.0036911329,,
0.5847873,Thu Jan 01 02:06:49 CET 1970,0.5847873,,
0.9499034,Thu Jan 01 02:06:59 CET 1970,0.9499034,,
0.95219946,Thu Jan 01 02:07:09 CET 1970,0.95219946,,
0.5907984,Thu Jan 01 02:07:19 CET 1970,0.5907984,,
0.0037390694,Thu Jan 01 02:07:29 CET 1970,0.0037390694,,
-0.29050466529999996,Thu Jan 01 02:07:34 CET 1970,-0.29050466529999996,,
-0.5847484,Thu Jan 01 02:07:39 CET 1970,-0.5847484,,
-0.94988847,Thu Jan 01 02:07:49 CET 1970,-0.94988847,,
-0.95221406,Thu Jan 01 02:07:59 CET 1970,-0.95221406,,
-0.59083706,Thu Jan 01 02:08:09 CET 1970,-0.59083706,,
-0.003787006,Thu Jan 01 02:08:19 CET 1970,-0.003787006,,
0.5847095,Thu Jan 01 02:08:29 CET 1970,0.5847095,,
0.94987345,Thu Jan 01 02:08:39 CET 1970,0.94987345,,
0.9522287,Thu Jan 01 02:08:49 CET 1970,0.9522287,,
0.59087574,Thu Jan 01 02:08:59 CET 1970,0.59087574,,
0.29735534129999996,Thu Jan 01 02:09:04 CET 1970,0.29735534129999996,,
0.0038349426,Thu Jan 01 02:09:09 CET 1970,0.0038349426,,
-0.5846706,Thu Jan 01 02:09:19 CET 1970,-0.5846706,,
-0.9498585,Thu Jan 01 02:09:29 CET 1970,-0.9498585,,
-0.9522434,Thu Jan 01 02:09:39 CET 1970,-0.9522434,,
-0.5909144,Thu Jan 01 02:09:49 CET 1970,-0.5909144,,
-0.0038828792,Thu Jan 01 02:09:59 CET 1970,-0.0038828792,,
0.58463174,Thu Jan 01 02:10:09 CET 1970,0.58463174,,
0.94984347,Thu Jan 01 02:10:19 CET 1970,0.94984347,,
0.952258,Thu Jan 01 02:10:29 CET 1970,0.952258,,
0.771605525,Thu Jan 01 02:10:34 CET 1970,0.771605525,,
0.59095305,Thu Jan 01 02:10:39 CET 1970,0.59095305,,
0.0039308155,Thu Jan 01 02:10:49 CET 1970,0.0039308155,,
-0.5845928,Thu Jan 01 02:10:59 CET 1970,-0.5845928,,
-0.9498285,Thu Jan 01 02:11:09 CET 1970,-0.9498285,,
-0.95227265,Thu Jan 01 02:11:19 CET 1970,-0.95227265,,
-0.59099174,Thu Jan 01 02:11:29 CET 1970,-0.59099174,,
-0.003978752,Thu Jan 01 02:11:39 CET 1970,-0.003978752,,
0.58455396,Thu Jan 01 02:11:49 CET 1970,0.58455396,,
0.9498135,Thu Jan 01 02:11:59 CET 1970,0.9498135,,
0.95105038,Thu Jan 01 02:12:04 CET 1970,0.95105038,,
0.95228726,Thu Jan 01 02:12:09 CET 1970,0.95228726,,
0.5910304,Thu Jan 01 02:12:19 CET 1970,0.5910304,,
0.0040266886,Thu Jan 01 02:12:29 CET 1970,0.0040266886,,
-0.58451504,Thu Jan 01 02:12:39 CET 1970,-0.58451504,,
-0.94979846,Thu Jan 01 02:12:49 CET 1970,-0.94979846,,
-0.9523019,Thu Jan 01 02:12:59 CET 1970,-0.9523019,,
-0.5910691,Thu Jan 01 02:13:09 CET 1970,-0.5910691,,
-0.004074625,Thu Jan 01 02:13:19 CET 1970,-0.004074625,,
0.5844762,Thu Jan 01 02:13:29 CET 1970,0.5844762,,
0.76712985,Thu Jan 01 02:13:34 CET 1970,0.76712985,,
0.9497835,Thu Jan 01 02:13:39 CET 1970,0.9497835,,
0.9523165,Thu Jan 01 02:13:49 CET 1970,0.9523165,,
0.5911077,Thu Jan 01 02:13:59 CET 1970,0.5911077,,
0.004122562,Thu Jan 01 02:14:09 CET 1970,0.004122562,,
-0.58443725,Thu Jan 01 02:14:19 CET 1970,-0.58443725,,
-0.9497685,Thu Jan 01 02:14:29 CET 1970,-0.9497685,,
-0.9523311,Thu Jan 01 02:14:39 CET 1970,-0.9523311,,
-0.5911464,Thu Jan 01 02:14:49 CET 1970,-0.5911464,,
-0.0041704983,Thu Jan 01 02:14:59 CET 1970,-0.0041704983,,
0.29011390085000005,Thu Jan 01 02:15:04 CET 1970,0.29011390085000005,,
0.5843983,Thu Jan 01 02:15:09 CET 1970,0.5843983,,
0.94975346,Thu Jan 01 02:15:19 CET 1970,0.94975346,,
0.9523458,Thu Jan 01 02:15:29 CET 1970,0.9523458,,
0.5911851,Thu Jan 01 02:15:39 CET 1970,0.5911851,,
0.0042184344,Thu Jan 01 02:15:49 CET 1970,0.0042184344,,
-0.58435947,Thu Jan 01 02:15:59 CET 1970,-0.58435947,,
-0.9497385,Thu Jan 01 02:16:09 CET 1970,-0.9497385,,
-0.9523604,Thu Jan 01 02:16:19 CET 1970,-0.9523604,,
-0.5912237,Thu Jan 01 02:16:29 CET 1970,-0.5912237,,
-0.29774503550000003,Thu Jan 01 02:16:34 CET 1970,-0.29774503550000003,,
-0.004266371,Thu Jan 01 02:16:39 CET 1970,-0.004266371,,
0.58432055,Thu Jan 01 02:16:49 CET 1970,0.58432055,,
0.9497235,Thu Jan 01 02:16:59 CET 1970,0.9497235,,
0.952375,Thu Jan 01 02:17:09 CET 1970,0.952375,,
0.5912624,Thu Jan 01 02:17:19 CET 1970,0.5912624,,
0.0043143076,Thu Jan 01 02:17:29 CET 1970,0.0043143076,,
-0.5842817,Thu Jan 01 02:17:39 CET 1970,-0.5842817,,
-0.94970846,Thu Jan 01 02:17:49 CET 1970,-0.94970846,,
-0.95238966,Thu Jan 01 02:17:59 CET 1970,-0.95238966,,
-0.77184538,Thu Jan 01 02:18:04 CET 1970,-0.77184538,,
-0.5913011,Thu Jan 01 02:18:09 CET 1970,-0.5913011,,
-0.004362244,Thu Jan 01 02:18:19 CET 1970,-0.004362244,,
0.58424276,Thu Jan 01 02:18:29 CET 1970,0.58424276,,
0.94969344,Thu Jan 01 02:18:39 CET 1970,0.94969344,,
0.95240426,Thu Jan 01 02:18:49 CET 1970,0.95240426,,
0.5913397,Thu Jan 01 02:18:59 CET 1970,0.5913397,,
0.0044101803,Thu Jan 01 02:19:09 CET 1970,0.0044101803,,
-0.58420384,Thu Jan 01 02:19:19 CET 1970,-0.58420384,,
-0.9496784,Thu Jan 01 02:19:29 CET 1970,-0.9496784,,
-0.9510486300000001,Thu Jan 01 02:19:34 CET 1970,-0.9510486300000001,,
-0.95241886,Thu Jan 01 02:19:39 CET 1970,-0.95241886,,
-0.5913784,Thu Jan 01 02:19:49 CET 1970,-0.5913784,,
-0.004458117,Thu Jan 01 02:19:59 CET 1970,-0.004458117,,
0.5841649,Thu Jan 01 02:20:09 CET 1970,0.5841649,,
0.9496634,Thu Jan 01 02:20:19 CET 1970,0.9496634,,
0.95243347,Thu Jan 01 02:20:29 CET 1970,0.95243347,,
0.591417,Thu Jan 01 02:20:39 CET 1970,0.591417,,
0.0045060534,Thu Jan 01 02:20:49 CET 1970,0.0045060534,,
-0.58412606,Thu Jan 01 02:20:59 CET 1970,-0.58412606,,
-0.76688723,Thu Jan 01 02:21:04 CET 1970,-0.76688723,,
-0.9496484,Thu Jan 01 02:21:09 CET 1970,-0.9496484,,
-0.95244807,Thu Jan 01 02:21:19 CET 1970,-0.95244807,,
-0.5914557,Thu Jan 01 02:21:29 CET 1970,-0.5914557,,
-0.0045539895,Thu Jan 01 02:21:39 CET 1970,-0.0045539895,,
0.58408713,Thu Jan 01 02:21:49 CET 1970,0.58408713,,
0.94963336,Thu Jan 01 02:21:59 CET 1970,0.94963336,,
0.9524627,Thu Jan 01 02:22:09 CET 1970,0.9524627,,
0.5914943,Thu Jan 01 02:22:19 CET 1970,0.5914943,,
0.004601926,Thu Jan 01 02:22:29 CET 1970,0.004601926,,
-0.289723137,Thu Jan 01 02:22:34 CET 1970,-0.289723137,,
-0.5840482,Thu Jan 01 02:22:39 CET 1970,-0.5840482,,
-0.94961834,Thu Jan 01 02:22:49 CET 1970,-0.94961834,,
-0.9524773,Thu Jan 01 02:22:59 CET 1970,-0.9524773,,
-0.591533,Thu Jan 01 02:23:09 CET 1970,-0.591533,,
-0.0046498626,Thu Jan 01 02:23:19 CET 1970,-0.0046498626,,
0.5840093,Thu Jan 01 02:23:29 CET 1970,0.5840093,,
0.9496033,Thu Jan 01 02:23:39 CET 1970,0.9496033,,
0.9524919,Thu Jan 01 02:23:49 CET 1970,0.9524919,,
0.5915716,Thu Jan 01 02:23:59 CET 1970,0.5915716,,
0.2981346994,Thu Jan 01 02:24:04 CET 1970,0.2981346994,,
0.0046977988,Thu Jan 01 02:24:09 CET 1970,0.0046977988,,
-0.58397037,Thu Jan 01 02:24:19 CET 1970,-0.58397037,,
-0.9495883,Thu Jan 01 02:24:29 CET 1970,-0.9495883,,
-0.9525065,Thu Jan 01 02:24:39 CET 1970,-0.9525065,,
-0.5916103,Thu Jan 01 02:24:49 CET 1970,-0.5916103,,
-0.0047457353,Thu Jan 01 02:24:59 CET 1970,-0.0047457353,,
0.58393145,Thu Jan 01 02:25:09 CET 1970,0.58393145,,
0.9495733,Thu Jan 01 02:25:19 CET 1970,0.9495733,,
0.9525211,Thu Jan 01 02:25:29 CET 1970,0.9525211,,
0.77208502,Thu Jan 01 02:25:34 CET 1970,0.77208502,,
0.59164894,Thu Jan 01 02:25:39 CET 1970,0.59164894,,
0.0047936714,Thu Jan 01 02:25:49 CET 1970,0.0047936714,,
-0.5838925,Thu Jan 01 02:25:59 CET 1970,-0.5838925,,
-0.94955826,Thu Jan 01 02:26:09 CET 1970,-0.94955826,,
-0.9525357,Thu Jan 01 02:26:19 CET 1970,-0.9525357,,
-0.59168756,Thu Jan 01 02:26:29 CET 1970,-0.59168756,,
-0.004841608,Thu Jan 01 02:26:39 CET 1970,-0.004841608,,
0.58385366,Thu Jan 01 02:26:49 CET 1970,0.58385366,,
0.94954324,Thu Jan 01 02:26:59 CET 1970,0.94954324,,
0.95104677,Thu Jan 01 02:27:04 CET 1970,0.95104677,,
0.9525503,Thu Jan 01 02:27:09 CET 1970,0.9525503,,
0.59172624,Thu Jan 01 02:27:19 CET 1970,0.59172624,,
0.004889544,Thu Jan 01 02:27:29 CET 1970,0.004889544,,
-0.58381474,Thu Jan 01 02:27:39 CET 1970,-0.58381474,,
-0.94952816,Thu Jan 01 02:27:49 CET 1970,-0.94952816,,
-0.95256484,Thu Jan 01 02:27:59 CET 1970,-0.95256484,,
-0.59176487,Thu Jan 01 02:28:09 CET 1970,-0.59176487,,
-0.0049374807,Thu Jan 01 02:28:19 CET 1970,-0.0049374807,,
0.5837758,Thu Jan 01 02:28:29 CET 1970,0.5837758,,
0.7666444699999999,Thu Jan 01 02:28:34 CET 1970,0.7666444699999999,,
0.94951314,Thu Jan 01 02:28:39 CET 1970,0.94951314,,
0.95257944,Thu Jan 01 02:28:49 CET 1970,0.95257944,,
0.5918035,Thu Jan 01 02:28:59 CET 1970,0.5918035,,
0.004985417,Thu Jan 01 02:29:09 CET 1970,0.004985417,,
-0.5837369,Thu Jan 01 02:29:19 CET 1970,-0.5837369,,
-0.9494981,Thu Jan 01 02:29:29 CET 1970,-0.9494981,,
-0.95259404,Thu Jan 01 02:29:39 CET 1970,-0.95259404,,
-0.5918422,Thu Jan 01 02:29:49 CET 1970,-0.5918422,,
-0.0050333533,Thu Jan 01 02:29:59 CET 1970,-0.0050333533,,
0.28933232335000003,Thu Jan 01 02:30:04 CET 1970,0.28933232335000003,,
0.583698,Thu Jan 01 02:30:09 CET 1970,0.583698,,
0.94948304,Thu Jan 01 02:30:19 CET 1970,0.94948304,,
0.9526086,Thu Jan 01 02:30:29 CET 1970,0.9526086,,
0.5918808,Thu Jan 01 02:30:39 CET 1970,0.5918808,,
0.0050812894,Thu Jan 01 02:30:49 CET 1970,0.0050812894,,
-0.58365905,Thu Jan 01 02:30:59 CET 1970,-0.58365905,,
-0.949468,Thu Jan 01 02:31:09 CET 1970,-0.949468,,
-0.9526232,Thu Jan 01 02:31:19 CET 1970,-0.9526232,,
-0.5919194,Thu Jan 01 02:31:29 CET 1970,-0.5919194,,
-0.29852431279999997,Thu Jan 01 02:31:34 CET 1970,-0.29852431279999997,,
-0.0051292256,Thu Jan 01 02:31:39 CET 1970,-0.0051292256,,
0.58362013,Thu Jan 01 02:31:49 CET 1970,0.58362013,,
0.949453,Thu Jan 01 02:31:59 CET 1970,0.949453,,
0.9526378,Thu Jan 01 02:32:09 CET 1970,0.9526378,,
0.59195805,Thu Jan 01 02:32:19 CET 1970,0.59195805,,
0.005177162,Thu Jan 01 02:32:29 CET 1970,0.005177162,,
-0.58358115,Thu Jan 01 02:32:39 CET 1970,-0.58358115,,
-0.9494379,Thu Jan 01 02:32:49 CET 1970,-0.9494379,,
-0.95265234,Thu Jan 01 02:32:59 CET 1970,-0.95265234,,
-0.772324505,Thu Jan 01 02:33:04 CET 1970,-0.772324505,,
-0.59199667,Thu Jan 01 02:33:09 CET 1970,-0.59199667,,
-0.005225098,Thu Jan 01 02:33:19 CET 1970,-0.005225098,,
0.5835422,Thu Jan 01 02:33:29 CET 1970,0.5835422,,
0.9494229,Thu Jan 01 02:33:39 CET 1970,0.9494229,,
0.95266694,Thu Jan 01 02:33:49 CET 1970,0.95266694,,
0.59203535,Thu Jan 01 02:33:59 CET 1970,0.59203535,,
0.0052730343,Thu Jan 01 02:34:09 CET 1970,0.0052730343,,
-0.5835033,Thu Jan 01 02:34:19 CET 1970,-0.5835033,,
-0.9494078,Thu Jan 01 02:34:29 CET 1970,-0.9494078,,
-0.95104465,Thu Jan 01 02:34:34 CET 1970,-0.95104465,,
-0.9526815,Thu Jan 01 02:34:39 CET 1970,-0.9526815,,
-0.592074,Thu Jan 01 02:34:49 CET 1970,-0.592074,,
-0.005320971,Thu Jan 01 02:34:59 CET 1970,-0.005320971,,
0.5834644,Thu Jan 01 02:35:09 CET 1970,0.5834644,,
0.94939274,Thu Jan 01 02:35:19 CET 1970,0.94939274,,
0.9526961,Thu Jan 01 02:35:29 CET 1970,0.9526961,,
0.5921126,Thu Jan 01 02:35:39 CET 1970,0.5921126,,
0.005368907,Thu Jan 01 02:35:49 CET 1970,0.005368907,,
-0.58342546,Thu Jan 01 02:35:59 CET 1970,-0.58342546,,
-0.7664015799999999,Thu Jan 01 02:36:04 CET 1970,-0.7664015799999999,,
-0.9493777,Thu Jan 01 02:36:09 CET 1970,-0.9493777,,
-0.9527106,Thu Jan 01 02:36:19 CET 1970,-0.9527106,,
-0.5921512,Thu Jan 01 02:36:29 CET 1970,-0.5921512,,
-0.005416843,Thu Jan 01 02:36:39 CET 1970,-0.005416843,,
0.58338654,Thu Jan 01 02:36:49 CET 1970,0.58338654,,
0.94936264,Thu Jan 01 02:36:59 CET 1970,0.94936264,,
0.9527252,Thu Jan 01 02:37:09 CET 1970,0.9527252,,
0.59218985,Thu Jan 01 02:37:19 CET 1970,0.59218985,,
0.005464779,Thu Jan 01 02:37:29 CET 1970,0.005464779,,
-0.2889414105,Thu Jan 01 02:37:34 CET 1970,-0.2889414105,,
-0.5833476,Thu Jan 01 02:37:39 CET 1970,-0.5833476,,
-0.94934756,Thu Jan 01 02:37:49 CET 1970,-0.94934756,,
-0.9527398,Thu Jan 01 02:37:59 CET 1970,-0.9527398,,
-0.5922285,Thu Jan 01 02:38:09 CET 1970,-0.5922285,,
-0.0055127153,Thu Jan 01 02:38:19 CET 1970,-0.0055127153,,
0.58330864,Thu Jan 01 02:38:29 CET 1970,0.58330864,,
0.94933254,Thu Jan 01 02:38:39 CET 1970,0.94933254,,
0.9527543,Thu Jan 01 02:38:49 CET 1970,0.9527543,,
0.5922671,Thu Jan 01 02:38:59 CET 1970,0.5922671,,
0.298913876,Thu Jan 01 02:39:04 CET 1970,0.298913876,,
0.005560652,Thu Jan 01 02:39:09 CET 1970,0.005560652,,
-0.5832697,Thu Jan 01 02:39:19 CET 1970,-0.5832697,,
-0.94931746,Thu Jan 01 02:39:29 CET 1970,-0.94931746,,
-0.95276886,Thu Jan 01 02:39:39 CET 1970,-0.95276886,,
-0.5923057,Thu Jan 01 02:39:49 CET 1970,-0.5923057,,
-0.005608588,Thu Jan 01 02:39:59 CET 1970,-0.005608588,,
0.5832308,Thu Jan 01 02:40:09 CET 1970,0.5832308,,
0.9493024,Thu Jan 01 02:40:19 CET 1970,0.9493024,,
0.95278347,Thu Jan 01 02:40:29 CET 1970,0.95278347,,
0.7725639049999999,Thu Jan 01 02:40:34 CET 1970,0.7725639049999999,,
0.59234434,Thu Jan 01 02:40:39 CET 1970,0.59234434,,
0.005656524,Thu Jan 01 02:40:49 CET 1970,0.005656524,,
-0.5831918,Thu Jan 01 02:40:59 CET 1970,-0.5831918,,
-0.9492873,Thu Jan 01 02:41:09 CET 1970,-0.9492873,,
-0.952798,Thu Jan 01 02:41:19 CET 1970,-0.952798,,
-0.59238297,Thu Jan 01 02:41:29 CET 1970,-0.59238297,,
-0.00570446,Thu Jan 01 02:41:39 CET 1970,-0.00570446,,
0.5831529,Thu Jan 01 02:41:49 CET 1970,0.5831529,,
0.9492722,Thu Jan 01 02:41:59 CET 1970,0.9492722,,
0.951042375,Thu Jan 01 02:42:04 CET 1970,0.951042375,,
0.95281255,Thu Jan 01 02:42:09 CET 1970,0.95281255,,
0.5924216,Thu Jan 01 02:42:19 CET 1970,0.5924216,,
0.0057523963,Thu Jan 01 02:42:29 CET 1970,0.0057523963,,
-0.58311397,Thu Jan 01 02:42:39 CET 1970,-0.58311397,,
-0.94925714,Thu Jan 01 02:42:49 CET 1970,-0.94925714,,
-0.9528271,Thu Jan 01 02:42:59 CET 1970,-0.9528271,,
-0.5924602,Thu Jan 01 02:43:09 CET 1970,-0.5924602,,
-0.0058003324,Thu Jan 01 02:43:19 CET 1970,-0.0058003324,,
0.583075,Thu Jan 01 02:43:29 CET 1970,0.583075,,
0.76615853,Thu Jan 01 02:43:34 CET 1970,0.76615853,,
0.94924206,Thu Jan 01 02:43:39 CET 1970,0.94924206,,
0.95284164,Thu Jan 01 02:43:49 CET 1970,0.95284164,,
0.59249884,Thu Jan 01 02:43:59 CET 1970,0.59249884,,
0.0058482685,Thu Jan 01 02:44:09 CET 1970,0.0058482685,,
-0.58303607,Thu Jan 01 02:44:19 CET 1970,-0.58303607,,
-0.94922704,Thu Jan 01 02:44:29 CET 1970,-0.94922704,,
-0.9528562,Thu Jan 01 02:44:39 CET 1970,-0.9528562,,
-0.59253746,Thu Jan 01 02:44:49 CET 1970,-0.59253746,,
-0.0058962046,Thu Jan 01 02:44:59 CET 1970,-0.0058962046,,
0.2885504677,Thu Jan 01 02:45:04 CET 1970,0.2885504677,,
0.58299714,Thu Jan 01 02:45:09 CET 1970,0.58299714,,
0.9492119,Thu Jan 01 02:45:19 CET 1970,0.9492119,,
0.9528707,Thu Jan 01 02:45:29 CET 1970,0.9528707,,
0.592576,Thu Jan 01 02:45:39 CET 1970,0.592576,,
0.0059441407,Thu Jan 01 02:45:49 CET 1970,0.0059441407,,
-0.58295816,Thu Jan 01 02:45:59 CET 1970,-0.58295816,,
-0.9491968,Thu Jan 01 02:46:09 CET 1970,-0.9491968,,
-0.95288527,Thu Jan 01 02:46:19 CET 1970,-0.95288527,,
-0.59261465,Thu Jan 01 02:46:29 CET 1970,-0.59261465,,
,Thu Jan 01 02:46:38 CET 1970,-0.2517372099041637,,
,Thu Jan 01 02:46:47 CET 1970,0.2977317364097711,,
,Thu Jan 01 02:46:56 CET 1970,0.7360717978972439,,
,Thu Jan 01 02:47:05 CET 1970,0.9401324129704903,,
,Thu Jan 01 02:47:14 CET 1970,0.864783178560878,,
,Thu Jan 01 02:47:23 CET 1970,0.5360844497059734,,
,Thu Jan 01 02:47:32 CET 1970,0.04323629829119023,,
,Thu Jan 01 02:47:41 CET 1970,-0.47168955731759643,,
,Thu Jan 01 02:47:50 CET 1970,-0.8464724015461217,,
,Thu Jan 01 02:47:59 CET 1970,-0.957689595815332,,
